レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011106010401,2026.1.11,日,中山,1中4,1,,未勝利,ダート,1200,,2,良,曇,16,10:05,,馬齢,３歳
1,,1,ジョーカー,牡,3,486,+ 2,+ 2,1,2.9, ,120,2,57,,*,岩田望来,(栗),友道康夫,ドレフォン,キングカメハメハ,,ネイティヴダンサー系,12,27,5阪7,15,未勝利*,ダ,1400,稍,,Ｃ．,56.0,,2,2.8,2,0.2,2,,,4,4,36.08,37.5,2,ハグレジョー
1,,2,ペプチドレオン,牡,3,446,- 8,- 8,4,8.4, ,116,3,57,,*,武豊,(栗),武英智,ディープブリランテ,ヨハネスブルグ,ロイヤルチャージャー系,ニアークティック系,11,22,4京5,初,新馬,ダ,1400,良,,岩田,56.0,,1,3.8,3,1.4,9,,,7,7,36.68,37.3,2,カタリテ
2,,3,ウルスツイスター,牡,3,476,+10,+10,5,8.7, ,107,6,56,☆,,西塚洸二,(栗),大橋勇樹,ルヴァンスレーヴ,サウスヴィグラス,,ネイティヴダンサー系,12,21,5名6,初,新馬,ダ,1400,稍,,西塚,55.0,☆,10,33.5,3,0.3,1,,,10,11,37.13,36.8,1,ペルセポネ
2,,4,メイショウサッソウ,牡,3,428,+ 2,+ 2,7,20.5, ,108,5,57,,,加藤祥太,(栗),庄野靖志,ダノンキングリー,シニスターミニスター,,ナスルーラ系,12,21,5名6,初,新馬,ダ,1400,稍,,加藤,56.0,,11,34.6,2,0.2,15,,,4,4,36.53,37.5,3,ペルセポネ
3,,5,スタープレイン,牡,3,482,+ 4,+ 4,12,137.8, , 96,12,57,,*,和田竜二,(栗),小栗実,モーリス,フジキセキ,,ロイヤルチャージャー系,11,24,5東6,初,新馬,芝,1400,良,,松山,56.0,,7,28.1,12,2.3,4,,,9,9,37.80,34.7,11,カフェラバー
3,,6,スカイピア,牝,3,434,  0,0,14,216.0, , 93,14,52,▲,*,古川奈穂,(栗),前川恭子,"Palace Pier",Dubawi,,ネイティヴダンサー系,11,30,4京8,2,未勝利*,ダ,1200,良,,西村,55.0,,7,22.2,12,2.5,6,,,14,13,37.80,37.8,8,ジャンシ
4,,7,カンフージョン,牡,3,514,+ 2,+ 2,10,64.9, ,101,10,57,,,北村友一,(栗),吉村圭司,Frosted,"Pioneerof the Nile",,ネイティヴダンサー系,12,7,5阪2,3,未勝利*,ダ,1400,良,,北村,56.0,,3,8.4,15,3.4,5,,,3,3,35.93,41.2,16,ジョアン
4,,8,ナリタアーマー,牡,3,488,+ 6,+ 6,2,4.0, ,116,3,57,,,高杉吏麒,(栗),高橋亮,ニューイヤーズデイ,ヴィクトワールピサ,,ロイヤルチャージャー系,11,9,4京2,3,未勝利*,ダ,1400,稍,,高杉,56.0,,2,4.2,3,0.4,3,,,9,8,36.53,37.7,2,ムテキシャチョウ
5,B,9,カセノナユタ,牡,3,500,- 4,- 4,16,370.0, , 88,15,54,▲,*,和田陽希,(栗),中尾秀正,アジアエクスプレス,ディープインパクト,,ロイヤルチャージャー系,11,23,4京6,2,未勝利*,ダ,1400,良,,田山,53.0,▲,12,450.8,13,4.2,14,,,11,12,36.38,40.7,13,ホットシート
5,,10,ブクブクー,牡,3,466,- 2,- 2,9,55.0, , 96,12,57,,*,岩田康誠,(栗),小栗実,Yaupon,Violence,,,10,26,4東9,初,新馬,芝,1400,稍,,津村,56.0,,10,23.9,14,1.6,3,,,12,11,37.20,35.3,14,エゴンウレア
6,,11,イズントイット,牝,3,494,- 6,- 6,8,38.3, , 98,11,55,,*,菱田裕二,(栗),岡田稲男,モーリス,Multiplex,,,11,8,4京1,3,未勝利*,芝,1400,良,,幸英,55.0,,9,71.9,9,1.1,9,,,11,9,35.48,34.7,9,ナムラコスモス
6,,12,サンオブザサン,牡,3,504,+ 8,+ 8,13,165.7, ,103,9,54,▲,*,田山旺佑,(栗),高橋一哉,タニノフランケル,マツリダゴッホ,,ロイヤルチャージャー系,12,13,5阪3,初,新馬,ダ,1400,良,,菱田,56.0,,7,31.1,9,2.2,9,,,3,2,37.28,39.1,11,メイショウリュウシ
7,,13,タイセイグローバル,牡,3,486,+ 4,+ 4,11,125.3, ,105,7,57,,,団野大成,(栗),小林真也,アドマイヤマーズ,"Union Rags",,,12,20,5阪5,6,未勝利*,ダ,1400,良,,団野,56.0,,8,45.6,5,1.8,5,,,10,10,36.38,38.8,6,ゴールデンバランス
7,B,14,アニマレイ,牡,3,480,- 2,- 2,3,4.3, ,122,1,57,,,川田将雅,(栗),須貝尚介,ニューイヤーズデイ,ダイワメジャー,,ロイヤルチャージャー系,1,4,1京1,19,未勝利,ダ,1400,良,,川田,57.0,,1,3.1,5,0.5,2,,,3,1,36.45,38.5,9,ハードシングス
8,,15,ヨドノクラウン,牡,3,462,+12,+12,15,279.1, , 81,16,57,,,高倉稜,(栗),渡辺薫彦,サトノクラウン,アドマイヤボス,,ロイヤルチャージャー系,11,9,4京2,連,未勝利*,芝,2000,稍,,高倉,56.0,,8,179.1,8,5.7,8,5,5,8,8,38.61,39.9,8,マテンロウゲイル
8,,16,モンスエ,牡,3,510,- 2,- 2,6,16.4, ,105,7,57,,*,松山弘平,(栗),高橋一哉,McKinzie,Dubawi,,ネイティヴダンサー系,11,1,3京A,3,未勝利*,ダ,1200,不,,丹内,56.0,,3,10.2,9,1.2,3,,,3,3,35.90,37.2,11,メイショウテリオス
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011108010404,2026.1.11,日,京都,1京4,4,,未勝利,障害(直線ダ),2910,,,良,晴,14,11:20,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,フジフォンテ,セ,7,478,- 2,- 2,8,58.8, , 98,7,60,,,石神深一,(美),粕谷昌央,ロージズインメイ,メイショウオウドウ,ロイヤルチャージャー系,ロイヤルチャージャー系,12,21,5中6,4,障害未勝利,障ダ,2880,重,,石神,60.0,,6,21.9,9,5.1,7,8,7,10,10,,14.0,,ダノンロッキー
2,,2,オブシディアン,牡,6,548,- 2,- 2,14,235.0, , 87,12,60,,*,上野翔,(美),石栗龍彦,ホッコータルマエ,アグネスデジタル,,ネイティヴダンサー系,12,21,5中6,10,１勝ｸﾗｽ,ダ,1800,重,,丸田,58.0,,15,311.6,14,2.6,14,6,6,9,13,37.15,39.6,14,コンティオ
3,,3,バラジ,セ,7,506,+ 6,+ 6,1,1.8, ,  0,,57,▲,,鷲頭虎太,(栗),井上智史,ヴァンセンヌ,アラジ,,ナスルーラ系,11,1,3京A,12,障害未勝利,障ダ,2910,稍,,鷲頭,57.0,▲,1,2.5,止,----,5,6,6,1,,,----,,メイショウウネビ
3,,4,イーサンバーニング,牡,7,526,  0,0,13,209.6, , 98,7,60,,,小野寺祐,(栗),藤野健太,ホッコータルマエ,カリズマティック,,ニアークティック系,12,13,5阪3,11,障害未勝利,障ダ,2970,良,,小野,60.0,,8,57.8,8,3.2,6,11,11,10,9,,14.0,,ロードリベラシオン
4,B,5,レッドファーロ,牡,7,526,- 2,- 2,2,4.9, ,111,3,60,,,西谷誠,(栗),松永幹夫,ハーツクライ,Orpen,ロイヤルチャージャー系,ニアークティック系,12,13,5阪3,2,障害未勝利,障ダ,2970,良,B,西谷,60.0,,2,3.2,7,2.1,1,8,8,7,6,,13.9,,ロードリベラシオン
4,,6,スノーディーヴァ,牝,5,464,-14,-14,10,86.9, , 85,13,57,▲,*,水沼元輝,(美),深山雅史,エイシンヒカリ,ホワイトマズル,,ニアークティック系,9,27,4中8,2,１勝ｸﾗｽ,芝,2200,良,,内田,56.0,,15,236.7,16,2.5,12,5,4,6,9,36.90,36.6,16,サンカシグレ
5,,7,リケアキャンディ,牝,4,438,  0,0,11,151.9, , 89,10,57,,*,大江原圭,(美),蛯名利弘,ディーマジェスティ,アグネスタキオン,,ロイヤルチャージャー系,10,5,4東2,3,１勝ｸﾗｽ,芝,1800,良,,横山,54.0,,9,41.6,11,1.2,4,,11,13,13,36.80,33.3,2,ジャサルディア
5,,8,ハーバーライト,牡,5,532,  0,0,7,39.3, , 91,9,60,,*,難波剛健,(栗),高橋義忠,ドレフォン,キングカメハメハ,,ネイティヴダンサー系,11,8,5東1,4,錦秋Ｓ･3勝,ダ,1600,良,,北村,58.0,,11,215.3,9,2.1,5,,,6,6,36.18,37.6,9,ナイトアクアリウム
6,,9,エブリモーメント,牡,5,510,+ 8,+ 8,5,12.5, , 99,6,60,,,黒岩悠,(栗),牧田和弥,ベストウォーリア,マツリダゴッホ,,ロイヤルチャージャー系,10,12,3京4,3,障害未勝利,障ダ,2910,良,,黒岩,60.0,,11,46.5,5,2.0,9,8,8,8,7,,13.8,,ヴィアルークス
6,,10,メイショウコガシラ,牡,6,510,+ 6,+ 6,6,13.7, ,109,4,60,,,森一馬,(栗),本田優,メイショウボーラー,"Elusive Quality",ロイヤルチャージャー系,ネイティヴダンサー系,12,13,5阪3,4,障害未勝利,障ダ,2970,良,,森一,60.0,,6,19.1,4,1.2,7,5,4,5,5,,13.9,,ロードリベラシオン
7,,11,レッドラマンシュ,セ,7,476,- 2,- 2,4,11.1, ,114,2,60,,,小牧加矢,(栗),庄野靖志,ロードカナロア,ゼンノロブロイ,,ロイヤルチャージャー系,11,29,4京7,3,障害未勝利,障ダ,2910,良,,小牧,60.0,,4,6.2,3,0.5,2,2,2,2,2,,13.9,,ソルアマゾン
7,,12,スマラグドス,牡,6,480,- 2,- 2,9,73.9, ,102,5,60,,,田村太雅,(栗),西園正都,ハーツクライ,"Mount Nelson",ロイヤルチャージャー系,,12,21,5中6,9,障害未勝利,障ダ,2880,重,,田村,60.0,,10,43.3,6,3.9,4,7,7,10,11,,13.9,,ダノンロッキー
8,,13,インターステラ,牡,4,484,+14,+14,12,180.8, , 89,10,59,,,伴啓太,(美),天間昭一,ダノンバラード,サツカーボーイ,,その他のエクリプス系,11,24,3福6,12,障害未勝利,障芝,2770,良,,伴啓,58.0,,12,117.7,10,3.3,12,13,13,10,10,,13.4,,オステリア
8,,14,ウェイトゥザドーン,セ,5,466,+ 2,+ 2,3,5.7, ,119,1,60,,,草野太郎,(美),戸田博文,ジャスタウェイ,Flatter,,ナスルーラ系,11,29,4京7,4,障害未勝利,障ダ,2910,良,,草野,60.0,,3,5.5,2,0.0,3,5,5,4,2,,13.9,,ソルアマゾン
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011108010405,2026.1.11,日,京都,1京4,5,,1勝,ダート,1400,,2,良,晴,16,12:10,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,スターオブロンドン,牡,3,482,+ 6,+ 6,3,5.3, ,114,2,54,▲,,古川奈穂,(栗),矢作芳人,タワーオブロンドン,"Sea The Stars",,ニアークティック系,12,21,5名6,4,寒椿賞･1勝*,ダ,1400,稍,,古川,56.0,,10,47.3,2,0.2,12,,,11,9,36.00,36.7,2,カタリテ
2,,2,メイショウリュウシ,牡,3,450,+ 8,+ 8,6,15.8,>,104,8,57,,,岩田康誠,(栗),角田晃一,リオンディーズ,ダイワメジャー,,ロイヤルチャージャー系,12,13,5阪3,初,新馬,ダ,1400,良,,岩田,56.0,,3,7.0,1,-0.5,5,,,1,1,37.05,37.2,2,(タマモレイメイ)
3,B,3,パータリプトラ,セ,3,466,- 8,- 8,9,28.9,>,106,6,57,,*,坂井瑠星,(美),武井亮,アメリカンペイトリオット,マンハッタンカフェ,,ロイヤルチャージャー系,12,27,5中7,2,未勝利*,ダ,1200,稍,B,松山,56.0,,2,3.0,1,-0.1,2,,,3,3,34.10,37.6,1,(ライヴレッドアイ)
4,,4,カナタコナタ,牡,3,484,- 2,- 2,4,6.8,>,109,5,57,,,松山弘平,(栗),高橋一哉,ゴールドドリーム,キングカメハメハ,,ネイティヴダンサー系,12,14,5阪4,7,未勝利*,ダ,1400,稍,,松山,56.0,,2,5.4,1,-0.8,1,,,1,1,35.03,38.0,4,(バトルアックス)
5,,5,スマートジュリアス,牡,3,486,+ 6,+ 6,2,4.1,>,117,1,57,,,武豊,(栗),中村直也,モズアスコット,ヴァーミリアン,,ネイティヴダンサー系,11,15,4京3,6,未勝利*,ダ,1400,良,,武豊,56.0,,1,1.2,1,-0.3,1,,,1,1,36.15,36.8,1,(アイカンアズーラ)
6,,6,サヨノパララックス,牡,3,442,+ 6,+ 6,10,33.9,>,105,7,57,,,田口貫太,(栗),羽月友彦,ミッキーアイル,ハーツクライ,,ロイヤルチャージャー系,10,5,3京2,4,未勝利*,ダ,1400,重,,田口,56.0,,4,5.4,1,-0.2,2,,,1,1,35.55,37.1,1,(スマートジュリアス)
7,,7,ライトオブヌカタ,牡,3,492,- 2,- 2,1,2.9,+,113,4,57,,*,岩田望来,(栗),上村洋行,"City of Light","War Front",,ニアークティック系,12,20,5阪5,10,ポインセ,ダ,1800,良,,岩田,56.0,,9,45.4,4,0.9,7,2,2,2,2,38.30,36.9,6,ロックターミガン
7,,8,エブリデイ,牡,3,514,+12,+12,8,18.2, , 95,9,57,,*,高杉吏麒,(栗),北出成人,フォーウィールドライブ,マンハッタンカフェ,,ロイヤルチャージャー系,9,27,4阪8,3,ヤマボウ･1勝,ダ,1400,良,,和田,55.0,,6,18.1,6,0.6,4,,,3,3,36.38,37.6,6,ペルセア
8,,9,シュテフィ,牝,3,458,+12,+12,7,18.1, , 90,10,55,,*,吉村誠之,(栗),牧田和弥,ルヴァンスレーヴ,ルーラーシップ,,ネイティヴダンサー系,11,2,3京B,5,もちの木･1勝,ダ,1800,稍,,田口,55.0,,11,38.4,15,3.6,1,9,8,7,9,37.50,40.2,14,パイロマンサー
8,,10,ラッキーバック,牡,3,512,-12,-12,5,9.4,>,114,2,57,,*,北村友一,(栗),西村真幸,タワーオブロンドン,ドゥラメンテ,,,11,29,4京7,4,未勝利*,ダ,1400,良,,Ｃ．,56.0,,1,2.9,1,-0.1,2,,,2,1,35.93,37.8,3,(ハグレジョー)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011108010406,2026.1.11,日,京都,1京4,6,,1勝,ダート,1800,,4,良,晴,16,12:40,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,レーンアジリティ,牡,4,482,  0,0,8,27.6, , 97,11,57,,,和田竜二,(栗),中尾秀正,ルヴァンスレーヴ,タイキシャトル,,ロイヤルチャージャー系,12,20,5阪5,5,１勝ｸﾗｽ,ダ,1800,良,,和田,57.0,,15,302.7,8,1.3,16,16,16,16,16,39.00,36.8,2,アカデミア
2,B,2,ポルトドール,牡,6,464,+ 6,+ 6,7,23.5, ,106,8,58,,*,高杉吏麒,(栗),小栗実,モーリス,サンデーサイレンス,,ロイヤルチャージャー系,11,5,園田,10,武庫川,ダ,1870,良,,吉村,57.0,,1,,6,1.1,,7,7,6,4,,----,,ベファーナ
3,,3,ヨリノレジェンド,牡,4,458,  0,0,3,5.5, ,119,2,57,,,団野大成,(栗),奥村豊,ダノンレジェンド,エイシンフラッシュ,,,12,21,5名6,2,１勝ｸﾗｽ,ダ,1800,稍,B,団野,57.0,,3,5.9,3,0.1,9,6,6,6,7,37.65,37.9,2,ゼンエスポワール
3,,4,テンエースワン,牡,5,486,+ 2,+ 2,9,30.9, ,100,10,58,,*,坂井瑠星,(栗),大久保龍,ワールドエース,クロフネ,,ニアークティック系,11,30,4京8,16,１勝ｸﾗｽ,ダ,1800,良,,荻野,58.0,,11,94.5,9,1.5,8,10,10,11,10,37.70,37.9,9,ドゥラエテルノ
4,,5,サトノブリジャール,牡,4,478,  0,0,5,13.3, ,112,5,57,,*,岩田望来,(栗),友道康夫,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,12,27,5阪7,23,１勝ｸﾗｽ,芝,1800,良,,Ｃ．,57.0,,4,5.7,6,0.4,1,,,10,10,36.30,34.0,3,サタデーサンライズ
4,B,6,エイユーファイヤー,牡,4,492,  0,0,2,5.1, ,114,4,57,,,松山弘平,(栗),森田直行,ナダル,ゴールドアリュール,,ロイヤルチャージャー系,12,20,5阪5,2,１勝ｸﾗｽ,ダ,1800,良,B,松山,57.0,,3,9.0,4,0.7,3,8,7,9,9,38.60,37.0,4,アカデミア
5,,7,キュードス,牡,4,492,+ 2,+ 2,13,117.2, ,109,6,57,,*,松若風馬,(栗),荒川義之,ミスターメロディ,チチカステナンゴ,,ナスルーラ系,12,20,5名5,連,１勝ｸﾗｽ,ダ,1900,稍,,高杉,57.0,,5,8.0,7,1.6,8,3,3,3,3,37.89,39.4,12,スルーザナイト
5,B,8,ガウラスパーク,セ,5,546,- 2,- 2,10,42.0, , 93,13,58,,*,田口貫太,(栗),高柳大輔,ロジャーバローズ,フリオーソ,,ロイヤルチャージャー系,10,19,3京7,連,１勝ｸﾗｽ,ダ,1200,良,B,高杉,58.0,,10,38.9,9,1.3,11,,,8,8,35.80,36.9,9,イリフィ
6,,9,ピエナオルフェ,牡,5,452,- 2,- 2,14,245.2, , 86,14,58,,*,城戸義政,(栗),荒川義之,オルフェーヴル,フジキセキ,,ロイヤルチャージャー系,12,13,5名3,3,１勝ｸﾗｽ,芝,2200,良,,藤懸,58.0,,18,517.2,15,2.1,17,17,17,16,16,37.13,34.1,5,パフュームセント
6,,10,ララエキリーブル,牡,4,446,- 4,- 4,6,21.1, , 95,12,57,,,古川吉洋,(栗),坂口智康,マインドユアビスケッツ,"Hard Spun",,ニアークティック系,12,27,5阪7,21,１勝ｸﾗｽ,芝,1800,良,,古川,57.0,,10,58.3,14,1.5,11,,,10,12,36.45,34.8,12,サタデーサンライズ
7,,11,サイモンシュバリエ,牡,4,496,+ 4,+ 4,1,2.2, ,123,1,57,,,岩田康誠,(栗),梅田智之,シニスターミニスター,ネオユニヴァース,ナスルーラ系,ロイヤルチャージャー系,12,20,5阪5,3,１勝ｸﾗｽ,ダ,1800,良,,岩田,57.0,,2,4.1,3,0.1,6,1,1,1,1,38.30,37.0,4,アカデミア
7,,12,ハイグッドワールド,牡,5,522,+ 4,+ 4,11,45.8, ,104,9,55,▲,*,田山旺佑,(栗),谷潔,アジアエクスプレス,マーベラスサンデー,,ロイヤルチャージャー系,12,20,5名5,30,１勝ｸﾗｽ,ダ,1900,稍,,柴田,56.0,△,11,83.0,5,1.1,9,7,4,5,5,37.98,38.7,6,スルーザナイト
8,,13,サンライズバレット,牡,4,510,  0,0,4,8.1, ,119,2,57,,,鮫島克駿,(栗),茶木太樹,リアルスティール,サンライズペガサス,,ロイヤルチャージャー系,7,13,1函A,3,１勝ｸﾗｽ,ダ,1700,良,,鮫島,55.0,,1,1.9,3,0.3,3,3,4,3,2,37.15,37.5,5,アイウィル
8,,14,ゴルデールスカー,牡,6,488,+ 2,+ 2,12,50.7, ,108,7,58,,,亀田温心,(栗),加藤公太,モーリス,フレンチデピュティ,,ニアークティック系,12,20,5名5,8,１勝ｸﾗｽ,ダ,1800,稍,,亀田,58.0,,8,29.5,3,0.9,7,4,5,5,5,38.30,38.2,7,タガノヘラクレス
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011108010407,2026.1.11,日,京都,1京4,7,,1勝,芝,2000,A,4,良,曇,18,13:10,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,シェーラ,牝,4,414,+ 2,+ 2,9,37.9, , 98,10,52,▲,,田山旺佑,(栗),牧田和弥,フィエールマン,クロフネ,,ニアークティック系,12,21,5阪6,17,１勝ｸﾗｽ,芝,2200,重,,田山,51.0,▲,16,80.9,4,0.9,7,9,8,11,12,36.45,36.4,5,ヴァリージア
2,,2,ハギノピアチェーレ,牝,4,484,+18,+18,2,3.9,+,113,4,55,,*,北村友一,(栗),高野友和,キズナ,ハービンジャー,,ニアークティック系,4,27,2東2,5,フローラG2,芝,2000,良,,藤懸,55.0,,13,86.0,10,0.6,12,,2,3,3,36.30,34.5,12,カムニャック
3,,3,ヴィーナスバブル,牝,4,438,  0,0,13,94.4, , 91,14,55,,,松若風馬,(栗),東田明士,ダノンバラード,ハーツクライ,,ロイヤルチャージャー系,11,29,4京7,19,１勝ｸﾗｽ,芝,1800,良,,松若,54.0,,16,133.6,12,0.6,12,,,7,8,36.00,34.9,9,ジーティーマン
3,,4,サミダレナイツ,牡,4,492,  0,0,1,3.3, ,121,2,57,,,岩田康誠,(栗),谷潔,トーホウジャッカル,ストリートセンス,,ネイティヴダンサー系,12,21,5阪6,2,１勝ｸﾗｽ,芝,2200,重,,岩田,56.0,,6,14.0,2,0.1,9,16,17,16,7,36.49,35.5,1,ヴァリージア
4,,5,メイショウピリカ,牝,4,488,+ 2,+ 2,14,125.6, , 93,12,55,,*,古川吉洋,(栗),本田優,オルフェーヴル,タニノギムレット,,ロイヤルチャージャー系,12,27,5阪7,2,１勝ｸﾗｽ,芝,1800,良,,和田,52.0,▲,8,51.4,13,1.4,10,,,13,14,36.55,34.5,10,サタデーサンライズ
4,,6,オゴオゴ,牡,4,476,+ 4,+ 4,12,93.1, , 94,11,57,,*,角田大和,(栗),中尾秀正,リオンディーズ,Galileo,,ニアークティック系,12,21,5阪6,15,１勝ｸﾗｽ,芝,2200,重,,柴田,54.0,△,17,347.4,12,1.6,14,2,2,3,4,36.30,37.5,12,ヴァリージア
5,,7,プレデスティナーレ,牡,4,486,+30,+30,11,83.1,>, 93,12,57,,,和田竜二,(栗),北出成人,トランセンド,キズナ,ニアークティック系,,6,22,3阪6,3,未勝利,芝,2400,良,,和田,57.0,,4,9.6,3,1.4,5,6,6,6,7,37.17,35.8,5,ボンドロア
5,,8,テレプシコーラ,牝,4,412,- 6,- 6,8,33.5, ,106,7,55,,*,団野大成,(栗),坂口智康,ルーラーシップ,オルフェーヴル,ネイティヴダンサー系,,12,13,5名3,6,１勝ｸﾗｽ,芝,2200,良,,国分,54.0,,8,23.9,6,1.1,13,6,5,5,5,36.45,34.9,13,パフュームセント
6,,9,シンドリームシン,牡,5,502,- 8,- 8,7,12.8, ,117,3,58,,,高杉吏麒,(栗),武幸四郎,キズナ,"Harlan's Holiday",,ニアークティック系,12,27,5阪7,11,１勝ｸﾗｽ,芝,1800,良,,高杉,58.0,,7,44.8,2,0.2,4,,,15,14,36.50,33.4,1,サタデーサンライズ
6,,10,タマモランプ,牡,5,460,- 6,- 6,3,4.9, ,122,1,58,,*,松山弘平,(栗),池添学,サトノアラジン,キングカメハメハ,,ネイティヴダンサー系,12,20,5名5,18,ヤングジ･1勝,芝,2000,稍,,佐野,58.0,,3,6.4,2,0.1,4,3,3,3,3,36.34,35.4,5,モアリジット
7,,11,ダノンアトラス,牡,5,408,+ 4,+ 4,10,41.4, ,106,7,58,,*,鮫島克駿,(栗),橋口慎介,ミッキーロケット,ディープインパクト,,ロイヤルチャージャー系,11,16,3福4,4,１勝ｸﾗｽ,芝,2000,良,,荻野,58.0,,1,3.6,13,1.7,1,7,7,8,11,37.16,36.1,11,ファイナルヒート
7,,12,ロールザダイス,セ,4,474,+ 8,+ 8,4,8.3, ,108,6,57,,*,坂井瑠星,(栗),池江泰寿,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,11,15,4京3,8,１勝ｸﾗｽ,芝,1600,良,,鮫島,57.0,,6,14.6,9,0.4,8,,,18,18,36.30,33.2,1,ジーティードレス
8,,13,ニホンピロデヴィン,牡,4,458,+ 2,+ 2,6,11.5, ,105,9,57,,,武豊,(栗),緒方努,グレーターロンドン,ルーラーシップ,,ネイティヴダンサー系,12,21,5阪6,3,１勝ｸﾗｽ,芝,2200,重,,武豊,56.0,,5,9.8,15,2.4,16,6,5,3,3,36.30,38.3,17,ヴァリージア
8,,14,サンライズバブル,牡,4,522,- 2,- 2,5,11.1, ,113,4,57,,,池添謙一,(栗),前川恭子,ゴールドシップ,バゴ,,ナスルーラ系,12,21,5阪6,7,１勝ｸﾗｽ,芝,2200,重,,池添,56.0,,7,14.0,3,0.6,10,13,12,16,15,36.64,35.6,3,ヴァリージア
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011108010408,2026.1.11,日,京都,1京4,8,,2勝,ダート,1400,,2,良,小雪,16,13:40,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,アオイミモザ,セ,5,504,+18,+18,9,32.5, ,113,4,58,,*,北村友一,(栗),佐藤悠太,ドレフォン,ダイワメジャー,,ロイヤルチャージャー系,5,24,2東9,8,２勝ｸﾗｽ,ダ,1600,良,,戸崎,58.0,,1,3.3,8,0.5,2,,,6,3,36.90,36.4,8,アルゴナヴィス
1,,2,タイガースパーク,牡,6,470,+26,+26,12,80.3, , 92,13,58,,,田口貫太,(栗),大橋勇樹,リオンディーズ,ストリートセンス,,ネイティヴダンサー系,9,7,4阪2,3,２勝ｸﾗｽ,ダ,1400,良,,田口,58.0,,7,15.0,11,1.3,3,,,10,12,36.53,36.8,5,ダノンスウィッチ
2,,3,シンエン,牡,7,514,+10,+10,15,385.9, , 88,15,58,,*,池添謙一,(栗),松下武士,ドレフォン,キングカメハメハ,,ネイティヴダンサー系,11,2,3京B,13,２勝ｸﾗｽ,ダ,1200,稍,,田口,58.0,,14,175.3,13,1.8,12,,,11,11,36.20,36.8,11,ゲッティヴィラ
