レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026010506010201,2026.1.5,月,中山,1中2,1,,未勝利,ダート,1200,,2,稍,晴,16,10:05,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,マイネルシュラハト,牡,3,486,  0,0,15,270.3, , 88,14,57,,*,小崎綾也,(美),畠山吉宏,ベンバトル,ディープインパクト,,ロイヤルチャージャー系,12,6,5名1,2,未勝利*,芝,2000,良,,武藤,56.0,,12,159.1,12,1.6,10,13,13,12,12,37.84,34.6,4,アクロフェイズ
1,,2,タガノアルトゥーラ,牡,3,486,+ 4,+ 4,1,3.3, ,120,1,57,,,吉村誠之,(栗),長谷川浩,シルバーステート,クロフネ,,ニアークティック系,11,23,4京6,3,未勝利*,芝,2000,良,,吉村,55.0,☆,5,11.8,2,0.2,2,9,7,7,6,36.56,35.3,2,エアビーアゲイル
2,,3,マサノハヤブサ,セ,3,420,  0,0,17,364.5, , 82,17,54,▲,,和田陽希,(栗),藤野健太,サートゥルナーリア,ヴィクトワールピサ,,ロイヤルチャージャー系,10,13,3京5,初,新馬,芝,1600,良,,和田,53.0,▲,15,187.2,15,4.7,15,,,14,13,37.08,36.5,10,バルセシート
2,,4,ノートルダム,牝,3,442,  0,0,10,65.8, , 98,10,52,▲,*,古川奈穂,(栗),矢作芳人,コントレイル,"Sea The Stars",,ニアークティック系,12,13,5阪3,初,新馬,芝,1800,良,,坂井,55.0,,4,9.9,6,2.0,5,,,2,2,37.70,35.5,6,ダノンハドソン
3,,5,ヨッシーリオ,牡,3,448,- 4,- 4,8,52.6, ,101,7,57,,*,和田竜二,(栗),北出成人,フィエールマン,ロードカナロア,,,12,20,5阪5,2,未勝利*,芝,2000,良,,ジェ,56.0,,11,249.6,4,0.7,7,3,3,3,3,37.11,34.8,6,バステール
3,,6,コティノス,牡,3,484,- 2,- 2,5,9.4, ,116,4,57,,,西村淳也,(栗),須貝尚介,サートゥルナーリア,ステイゴールド,,ロイヤルチャージャー系,12,13,5名3,初,新馬,芝,2000,良,,西村,56.0,,1,1.8,4,0.5,3,2,1,1,1,37.63,34.1,5,イベントホライゾン
4,,7,ショウナンカルメラ,牝,3,438,- 8,- 8,11,72.6, ,101,7,55,,*,荻野極,(美),大竹正博,グレーターロンドン,ルーラーシップ,,ネイティヴダンサー系,12,14,5中4,初,新馬,芝,1600,稍,,柴田,55.0,,3,6.1,10,1.4,1,,13,13,10,37.44,35.6,1,ジーティーシンドウ
4,,8,グリーンゴー,牡,3,480,+14,+14,3,4.6, ,106,6,57,,,池添謙一,(栗),福永祐一,ハービンジャー,キングカメハメハ,ニアークティック系,ネイティヴダンサー系,7,20,1函C,初,新馬,芝,1800,良,,池添,55.0,,2,3.7,5,0.8,7,3,2,1,1,36.95,35.6,5,アーレムアレス
5,,9,アメジストロード,牡,3,506,+ 4,+ 4,14,198.9, , 93,13,54,▲,,田山旺佑,(栗),新谷功一,"Tom's d'Etat","Scat Daddy",,ニアークティック系,12,20,5阪5,連,未勝利*,芝,1600,良,,田山,53.0,▲,14,199.1,16,1.6,16,,,8,8,35.88,35.4,15,サトノセプター
5,,10,オンザムービー,牡,3,498,- 8,- 8,13,145.8, , 87,15,57,,*,松若風馬,(栗),牧田和弥,サンダースノー,リアルインパクト,,,12,13,5名3,2,未勝利*,芝,1600,良,,川又,56.0,,11,220.0,9,0.9,12,,12,12,12,36.54,34.3,2,イージーライダー
6,,11,マーズローバー,牡,3,466,- 2,- 2,12,119.2, , 98,10,57,,*,鮫島克駿,(栗),佐々木晶,アドマイヤマーズ,ハービンジャー,,ニアークティック系,12,6,5阪1,10,未勝利*,芝,1800,良,,西村,56.0,,5,22.3,5,1.2,4,,,7,7,37.80,34.0,5,ブレットパス
6,,12,アウェイクネス,牝,3,438,+ 2,+ 2,9,63.1, , 97,12,55,,*,高杉吏麒,(栗),前川恭子,Frankel,Observatory,ニアークティック系,ネイティヴダンサー系,12,27,5阪7,8,未勝利*,芝,1600,良,,団野,55.0,,9,89.8,7,0.7,2,,,8,8,35.40,35.5,6,フレイムスター
7,,13,インナーヴォイス,牡,3,452,- 4,- 4,4,9.3, ,108,5,57,,*,ハマーハ,(栗),清水久詞,キタサンブラック,ルーラーシップ,,ネイティヴダンサー系,12,14,5阪4,3,未勝利*,芝,1800,稍,,吉村,55.0,☆,5,10.6,3,0.6,1,,,7,2,35.65,35.7,5,テーオーアルアイン
7,,14,コスモグロボーサ,牡,3,506,-12,-12,16,350.1, , 87,15,57,,*,国分優作,(美),天間昭一,ウインブライト,ヴィクトワールピサ,,ロイヤルチャージャー系,12,7,5中2,9,未勝利*,芝,1800,良,,柴田,56.0,,16,643.1,12,1.7,14,12,13,8,9,37.40,35.8,13,テルケンレンスキー
8,,15,アルペングロー,牡,3,490,  0,0,2,3.6, ,117,3,57,,*,北村友一,(栗),上村洋行,オルフェーヴル,スニッツェル,,ニアークティック系,11,9,4京2,初,新馬,芝,2000,重,,Ｃ．,56.0,,1,1.7,2,0.5,2,4,4,4,2,38.27,35.7,2,ロブチェン
8,,16,サイモンシャリオ,牡,3,492,+ 4,+ 4,6,12.0, ,118,2,57,,*,松山弘平,(栗),梅田智之,アルアイン,ロージズインメイ,,ロイヤルチャージャー系,12,20,5名5,2,未勝利*,芝,2000,稍,,吉田,56.0,,5,8.3,4,0.1,5,10,11,12,10,37.67,34.7,1,ロードメルヴェイユ
8,,17,コスモブラック,牡,3,466,+ 2,+ 2,7,13.1, ,101,7,57,,*,武豊,(栗),武英智,キタサンブラック,"English Channel",,ネイティヴダンサー系,10,12,3京4,連,未勝利*,芝,2000,良,,団野,56.0,,3,5.7,6,1.0,4,2,2,1,1,36.00,36.5,8,ブレナヴォン
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026010508010206,2026.1.5,月,京都,1京2,6,,未勝利,芝,1600,A,2,良,晴,18,12:40,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ジェイパック,牝,3,434,- 4,- 4,13,174.1, , 87,15,55,,*,鮫島克駿,(栗),宮本博,イスラボニータ,エンパイアメーカー,,ネイティヴダンサー系,10,26,3京9,2,未勝利*,芝,1600,稍,,松若,55.0,,9,41.8,10,2.9,3,,,5,6,35.22,39.2,10,マイリトルヒーロー
2,,2,カルロット,牡,3,518,+16,+16,3,4.0, ,122,1,57,,,武豊,(栗),武幸四郎,リオンディーズ,ファルブラヴ,,ニアークティック系,10,26,3京9,5,未勝利*,芝,1600,稍,,武豊,56.0,,1,2.7,2,0.2,2,,,1,1,34.80,37.2,5,マイリトルヒーロー
2,,3,エアヴァイブス,牝,3,428,-18,-18,6,17.5, , 98,8,55,,*,高杉吏麒,(栗),福永祐一,コントレイル,ハービンジャー,,ニアークティック系,10,4,3京1,初,新馬,芝,2000,重,,武豊,55.0,,4,5.8,10,1.9,3,12,13,8,11,37.59,36.5,10,ダークマルス
3,,4,ヒバリノコ,牡,3,414,  0,0,10,91.7, , 90,14,57,,,亀田温心,(栗),北出成人,ロジャーバローズ,エピファネイア,,,12,21,5名6,9,未勝利*,芝,1400,稍,,亀田,56.0,,13,116.1,14,1.1,12,,,16,17,36.53,34.3,2,テルヴィセクス
3,,5,チュウワメロディー,牡,3,464,  0,0,4,6.8, ,117,3,57,,,松山弘平,(栗),小崎憲,ミスターメロディ,スペシャルウィーク,,ロイヤルチャージャー系,12,13,5名3,5,未勝利*,芝,1600,良,,松山,56.0,,4,10.6,2,0.1,4,,4,2,2,35.82,34.7,4,イージーライダー
4,,6,ベルサンローラン,牝,3,450,- 6,- 6,7,17.5, ,114,5,55,,*,吉村誠之,(栗),清水久詞,キタサンブラック,Azamour,,ニアークティック系,11,23,5東5,3,未勝利・牝*,芝,1800,良,,北村,55.0,,2,8.0,4,0.7,3,,4,4,5,36.50,34.9,10,リスレジャンデール
4,,7,ギフテッドスペック,牡,3,500,+ 6,+ 6,9,72.0, , 96,10,57,,,秋山稔樹,(栗),小椋研介,ビッグアーサー,ディープインパクト,,ロイヤルチャージャー系,12,14,5阪4,初,新馬,芝,1400,稍,,秋山,56.0,,11,67.0,4,0.6,6,,,8,6,35.33,35.5,4,テイエムスティール
5,,8,エンジェルボイス,牡,3,478,+ 8,+ 8,8,27.7, ,106,6,57,,*,荻野極,(栗),吉村圭司,キズナ,Galileo,,ニアークティック系,10,12,4東4,初,新馬,芝,2000,良,,三浦,56.0,,3,8.1,7,1.3,2,,1,1,1,36.90,35.4,10,イクシード
5,,9,マテンロウブリッジ,牡,3,448,  0,0,11,104.8, , 94,11,57,,,横山典弘,(栗),昆貢,サトノクラウン,サンデーサイレンス,,ロイヤルチャージャー系,12,7,5阪2,初,新馬,芝,1600,良,,横山,56.0,,11,31.3,12,0.9,7,,,8,7,37.56,34.5,12,アンソニー
6,B,10,テイエムプレミラン,牡,3,490,+ 2,+ 2,,取消し, , 93,12,57,,*,酒井学,(栗),宮地貴稔,ダノンプレミアム,Sabmykaa,,ナスルーラ系,10,12,3京4,4,未勝利*,芝,2000,良,,鮫島,56.0,,7,46.4,9,2.8,8,1,1,2,2,36.00,38.3,9,ブレナヴォン
6,,11,テーオーカイザー,牡,3,498,+ 6,+ 6,2,3.4, ,121,2,57,,*,岩田望来,(栗),高柳大輔,キタサンブラック,"Afternoon Deelites",,その他のエクリプス系,10,11,4東3,初,新馬,芝,1600,良,,横山,56.0,,2,4.5,2,0.0,3,,,8,9,37.86,33.4,1,シュペルリング
7,,12,リアンマヒナ,牡,3,438,+ 2,+ 2,1,3.3, ,117,3,57,,*,坂井瑠星,(栗),高橋一哉,モズアスコット,ロードカナロア,,,12,20,5阪5,3,未勝利*,芝,1600,良,,田口,56.0,,4,6.4,4,0.1,3,,,4,4,35.70,34.2,5,サトノセプター
7,,13,ジーティーアリア,牝,3,456,- 2,- 2,5,13.8, ,100,7,55,,,北村友一,(栗),田中克典,コントレイル,Siyouni,,ニアークティック系,12,21,5阪6,初,新馬,芝,1800,重,,北村,55.0,,7,15.4,7,0.4,9,,,3,3,37.35,34.3,6,トリニティ
8,,14,メイショウケンゴウ,牡,3,482,- 2,- 2,14,224.6, , 98,8,57,,*,松若風馬,(栗),高橋亮,フィエールマン,ジャスタウェイ,,,12,21,5名6,9,未勝利*,ダ,1800,稍,,森田,53.0,▲,9,42.8,10,2.8,13,13,13,14,10,38.90,40.2,8,マッドゲイル
8,,15,シンゼンイセ,牡,3,454,- 6,- 6,12,134.7, , 93,12,57,,*,団野大成,(栗),荒川義之,サトノインプレッサ,Intikhab,,ロイヤルチャージャー系,9,20,4阪6,2,未勝利*,芝,2000,良,,松山,55.0,,4,17.1,6,1.5,5,7,7,7,7,36.21,36.7,4,エチゴドラゴン
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026010508010207,2026.1.5,月,京都,1京2,7,,1勝,ダート,1800,,4,良,晴,16,13:10,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,エコロスパーダ,牡,4,450,  0,0,1,3.0, ,124,1,54,▲,,和田陽希,(栗),大久保龍,リアルスティール,"Captain Rio",,ニアークティック系,12,6,5名1,9,１勝ｸﾗｽ,ダ,1900,良,,和田,54.0,▲,1,3.1,3,0.2,2,2,2,2,2,38.03,38.0,3,スマートシーカー
2,,2,エンマ,牡,4,468,- 4,- 4,11,40.0, ,106,7,57,,*,高倉稜,(栗),武英智,バゴ,ドリームジャーニー,ナスルーラ系,ロイヤルチャージャー系,12,20,5名5,連,１勝ｸﾗｽ,ダ,1800,稍,,森田,54.0,▲,4,6.4,9,1.2,1,16,16,7,7,38.40,38.3,8,タガノヘラクレス
2,,3,アスクガンバーレ,牡,4,440,- 4,- 4,2,5.8, , 98,13,57,,*,岩田康誠,(栗),福永祐一,サートゥルナーリア,マンハッタンカフェ,,ロイヤルチャージャー系,8,31,2札4,9,北辰特別･1勝,芝,2600,稍,,丹内,55.0,,11,32.0,6,1.2,10,13,13,13,7,38.13,36.9,3,ボンドロア
3,B,4,ジョードリウム,牡,4,504,- 4,- 4,8,18.5, ,118,2,57,,*,吉村誠之,(栗),清水久詞,ホッコータルマエ,キングヘイロー,,ニアークティック系,9,7,2札6,2,１勝ｸﾗｽ,ダ,1700,稍,B,丹内,55.0,,1,2.5,5,1.2,3,6,5,2,1,36.55,39.9,5,ジュンラトゥール
3,,5,トモジャザーン,牡,5,500,+ 2,+ 2,5,8.0, ,116,3,58,,,国分優作,(栗),大根田裕,マジェスティックウォリアー,エンパイアメーカー,,ネイティヴダンサー系,12,6,5阪1,3,１勝ｸﾗｽ,ダ,1800,良,,国分,58.0,,5,11.6,3,0.2,6,7,5,5,6,38.10,37.6,2,サンライズシュガー
4,,6,ジーティーパワー,牡,5,542,- 8,- 8,12,42.6, , 99,12,58,,*,岩田望来,(栗),中村直也,Frankel,"Street Sense",ニアークティック系,ネイティヴダンサー系,12,13,5名3,43,１勝ｸﾗｽ,ダ,1900,良,,鮫島,58.0,,6,21.5,8,1.8,6,11,11,12,10,38.77,38.7,5,ギュルヴィ
4,,7,ララマルシュドロワ,セ,6,488,+ 2,+ 2,13,95.3, ,112,4,58,,*,中井裕二,(栗),坂口智康,Collected,Tapit,,ナスルーラ系,12,14,5名4,16,大須特別･1勝,ダ,1800,稍,,国分,58.0,,5,16.3,4,1.3,12,1,1,1,1,37.20,41.1,8,レッドボブ
5,,8,モズプリヴェール,牡,4,494,+ 6,+ 6,10,32.0, ,103,9,57,,,松山弘平,(栗),森田直行,モズアスコット,Congrats,,ナスルーラ系,12,6,5阪1,13,１勝ｸﾗｽ,ダ,1800,良,,松山,57.0,,6,13.6,9,1.2,4,8,8,7,7,38.30,38.2,7,サンライズシュガー
5,,9,アークドール,牡,5,450,  0,0,6,15.2, ,111,5,58,,,武豊,(栗),松永幹夫,"Golden Horn","Deep Impact",,,12,20,5阪5,2,１勝ｸﾗｽ,ダ,1800,良,,武豊,58.0,,4,16.0,7,1.1,2,13,10,5,5,38.50,37.6,9,アカデミア
6,B,10,ハイクオリティ,牡,4,478,- 6,- 6,4,6.7, ,102,10,57,,*,荻野極,(栗),今野貞一,リアルスティール,ロードカナロア,,,11,9,4京2,3,１勝ｸﾗｽ,ダ,1800,重,B,吉村,55.0,☆,7,23.5,7,1.0,7,7,7,5,4,36.20,38.2,9,ブルーワール
6,,11,ワイドクリーガー,牡,4,480,+16,+16,9,28.1,>,108,6,57,,*,団野大成,(栗),奥村豊,サトノクラウン,マツリダゴッホ,,ロイヤルチャージャー系,8,16,3名7,2,未勝利,ダ,1800,良,,松山,57.0,,2,3.0,1,-0.1,1,6,5,3,3,38.05,38.4,1,(ペプチドモガミ)
7,,12,プロスペクト,牡,5,522,- 2,- 2,15,160.5, , 96,14,58,,*,鮫島克駿,(栗),小栗実,リオンディーズ,"Hold That Tiger",,ニアークティック系,12,13,5名3,12,１勝ｸﾗｽ,ダ,1400,良,,国分,58.0,,12,42.6,8,0.9,7,,,8,7,36.00,37.4,8,マジックローズ
7,,13,ルクスフレンジー,牡,4,474,+ 4,+ 4,14,99.7, , 94,15,57,,*,酒井学,(栗),松永幹夫,モーリス,ステイゴールド,,ロイヤルチャージャー系,11,8,5東1,8,１勝ｸﾗｽ,芝,1600,良,,横山,57.0,,7,14.5,11,1.3,5,,,11,12,36.72,33.6,6,ダノンエンブレム
8,,14,サラコスティ,牡,4,482,+ 6,+ 6,7,18.4, ,102,10,57,,,北村友一,(栗),池添学,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,10,25,3京8,11,１勝ｸﾗｽ,芝,1800,良,,北村,56.0,,7,14.1,6,0.4,4,,,4,4,36.75,34.5,6,マイネルフルムーン
8,,15,ステイクオール,セ,4,492,- 2,- 2,3,6.0, ,105,8,57,,*,高杉吏麒,(栗),上村洋行,ナダル,ゴールドアリュール,,ロイヤルチャージャー系,10,11,3京3,13,１勝ｸﾗｽ,ダ,1400,良,,松山,56.0,,3,7.0,9,1.3,5,,,15,14,35.63,37.0,4,ゴールデンカイト
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026010508010208,2026.1.5,月,京都,1京2,8,,2勝,ダート,1200,,2,良,晴,16,13:45,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,エコロネオ,牡,5,500,+ 4,+ 4,3,6.1, ,115,2,58,,*,団野大成,(栗),森秀行,Bernardini,"Street Sense",ナスルーラ系,ネイティヴダンサー系,12,6,5阪1,4,２勝ｸﾗｽ,ダ,1400,良,,岩田,58.0,,6,15.7,4,0.4,11,,,2,2,35.10,37.5,12,メイショウツヨキ
2,,2,プロテア,セ,6,478,+ 2,+ 2,12,72.9, , 96,12,55,▲,,森田誠也,(栗),宮本博,ロードカナロア,フレンチデピュティ,,ニアークティック系,12,14,5阪4,30,２勝ｸﾗｽ,ダ,1200,良,,森田,55.0,▲,7,25.9,11,1.5,6,,,3,3,34.50,38.1,11,クーデール
2,,3,カワキタマナレア,牝,4,422,- 8,- 8,7,11.9, , 93,13,56,,*,北村友一,(栗),杉山佳明,ヘニーヒューズ,ディープインパクト,,ロイヤルチャージャー系,11,23,5東5,11,２勝ｸﾗｽ,芝,1400,良,,荻野,55.0,,11,28.1,12,0.8,16,,,13,14,36.23,33.0,4,アニトラ
3,,4,フェデラー,牡,4,520,+16,+16,1,4.2,>,118,1,58,,*,武豊,(栗),石橋守,ナダル,オルフェーヴル,,,4,20,2阪8,19,１勝ｸﾗｽ*,ダ,1200,良,,横山,57.0,,1,2.2,1,-0.0,3,,,12,6,35.80,36.9,2,(ルークススペイ)
3,,5,マイネルフォーコン,牡,6,498,+ 3,+ 3,10,32.3, ,113,4,58,,*,松山弘平,(栗),西園翔太,アジアエクスプレス,ネオユニヴァース,,ロイヤルチャージャー系,3,25,高知,6,はりま,ダ,1400,良,,川田,56.0,,1,,2,0.3,,3,3,3,3,,----,,キョウエイゲイル
4,,6,イリフィ,牝,4,428,- 2,- 2,2,5.7, ,112,5,56,,,西村淳也,(栗),高野友和,"Too Darn Hot","Invincible Spirit",,ニアークティック系,11,15,4京3,4,深草特別･2勝,ダ,1200,良,,西村,55.0,,2,4.1,5,0.5,3,,,4,4,35.30,36.2,10,ジェネラーレ
4,B,7,ストラテージュ,牡,4,474,+16,+16,11,55.0,>, 99,11,55,▲,,古川奈穂,(栗),矢作芳人,モズアスコット,ダイワメジャー,,ロイヤルチャージャー系,7,27,1札2,連,１勝ｸﾗｽ,ダ,1000,不,B,古川,52.0,▲,4,6.4,1,-0.0,5,,,3,3,35.55,34.4,2,(エコロレオナ)
5,,8,ノビル,牝,5,432,- 8,- 8,13,85.6,>,101,10,53,▲,,川端海翼,(栗),鈴木孝志,ネオユニヴァース,Miswaki,ロイヤルチャージャー系,ネイティヴダンサー系,12,13,5名3,7,１勝ｸﾗｽ・牝,ダ,1200,良,,川端,53.0,▲,8,20.5,1,-0.0,5,,,4,4,35.90,36.5,3,(ヴェントインコーダ)
5,,9,プレアデスグループ,牝,5,450,+ 4,+ 4,5,8.2, ,105,8,53,▲,*,田山旺佑,(栗),吉岡辰弥,サトノアラジン,"Majestic Warrior",,ナスルーラ系,10,12,3京4,4,円山特別･2勝,ダ,1200,良,,鮫島,56.0,,5,11.3,8,1.2,4,,,7,7,35.50,35.8,5,アメリカンビキニ
6,,10,ペプチドクレマチス,牝,4,452,-20,-20,9,29.4, ,103,9,56,,,岩田望来,(栗),畑端省吾,コパノリッキー,ロードカナロア,,,9,27,4阪8,15,２勝ｸﾗｽ,ダ,1200,良,,岩田,54.0,,3,6.0,15,2.8,15,,,6,6,35.20,38.2,15,タカネノハナコサン
6,,11,ミッキーマカパ,牡,4,520,- 2,- 2,8,12.5,>,109,7,55,▲,,舟山瑠泉,(美),田中博康,ロードカナロア,Equiano,,,10,18,4新1,13,１勝ｸﾗｽ・若,ダ,1200,良,,舟山,54.0,▲,2,3.6,1,-0.2,1,,,1,1,33.80,37.9,6,(ゲーベル)
7,,12,エンプレスペイ,牝,6,478,+10,+10,14,126.0, , 90,14,56,,,国分優作,(栗),小栗実,ドレフォン,シンボリクリスエス,,ロイヤルチャージャー系,11,15,4京3,2,深草特別･2勝,ダ,1200,良,,国分,56.0,,13,84.2,13,1.4,10,,,11,11,36.60,35.8,8,ジェネラーレ
7,,13,フェリ,牝,6,478,+ 2,+ 2,15,153.8, , 89,15,56,,*,藤懸貴志,(栗),佐々木晶,ヘニーヒューズ,アルカセット,,ネイティヴダンサー系,12,14,5阪4,4,２勝ｸﾗｽ,ダ,1200,良,,田山,53.0,▲,10,62.8,9,1.3,9,,,6,7,35.10,37.3,9,クーデール
8,,14,ヴリトラハン,牡,4,486,  0,0,4,6.4,>,111,6,58,,*,高杉吏麒,(栗),千田輝彦,ロードカナロア,ネオユニヴァース,,ロイヤルチャージャー系,11,1,3京A,3,１勝ｸﾗｽ,ダ,1400,重,,岩田,57.0,,4,7.2,1,-0.2,4,,,8,8,35.78,36.0,2,(モズケイスター)
8,,15,スペシャルナンバー,牡,7,502,+ 4,+ 4,6,8.4, ,115,2,58,,*,鮫島克駿,(栗),西村真幸,リオンディーズ,シニスターミニスター,,ナスルーラ系,12,14,5阪4,4,２勝ｸﾗｽ,ダ,1200,良,,西村,58.0,,5,11.9,2,0.2,2,,,9,8,35.70,35.6,1,クーデール
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026010508010209,2026.1.5,月,京都,1京2,9,逢坂山特別,2勝,芝,1800,A,2,良,晴,18,14:20,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,コスモアンソロジー,牡,4,442,- 2,- 2,6,14.9, ,108,7,57,,*,坂井瑠星,(美),嘉藤貴行,ダノンバラード,Shamardal,,ニアークティック系,12,7,5阪2,6,２勝ｸﾗｽ,芝,1800,良,,和田,57.0,,3,4.3,4,0.6,2,,,3,4,35.75,34.2,5,ジーティームソウ
2,B,2,ザブライド,牝,5,478,  0,0,9,37.5, ,103,8,56,,*,鮫島克駿,(栗),西村真幸,ドゥラメンテ,"Victory Note",,ニアークティック系,7,12,2小5,32,八女特別･2勝,ダ,1700,良,B,坂井,56.0,,2,4.1,13,3.9,7,6,6,6,7,37.31,42.9,13,ルフトクス
3,,3,チェルノボーグ,セ,7,490,+ 2,+ 2,5,12.1, ,117,5,58,,,西塚洸二,(栗),藤原英昭,ディープインパクト,Ghostzapper,ロイヤルチャージャー系,ニアークティック系,12,21,5名6,2,名古屋日･2勝,芝,2000,稍,,西塚,58.0,,3,5.1,4,0.3,6,4,6,7,7,37.71,35.2,4,ディヴァインスター
4,,4,ナイトスラッガー,牡,5,534,+10,+10,3,5.2, ,124,2,58,,,川田将雅,(栗),小栗実,ルーラーシップ,フジキセキ,ネイティヴダンサー系,ロイヤルチャージャー系,9,7,4阪2,5,武田尾特･2勝,芝,1800,良,,川田,58.0,,1,1.6,2,0.3,2,,,4,3,36.05,33.8,2,インヴォーグ
5,,5,ミカエルパシャ,牡,5,486,+ 2,+ 2,7,15.7, ,113,6,58,,,松山弘平,(栗),橋口慎介,エピファネイア,マイネルラヴ,,ネイティヴダンサー系,11,22,4京5,15,２勝ｸﾗｽ,芝,2000,良,,松山,58.0,,3,15.3,9,1.4,13,2,2,2,1,36.30,35.9,12,ミッキーゴールド
6,,6,レディーミコノス,牝,4,468,  0,0,1,2.7, ,120,3,55,,,岩田望来,(栗),寺島良,"Le Havre",Motivator,ナスルーラ系,ニアークティック系,12,14,5中4,9,霞ヶ浦特･2勝,芝,1800,稍,,岩田,55.0,,1,2.2,5,0.4,3,5,6,7,6,36.70,35.8,2,イガッチ
6,,7,ガストン,セ,7,464,+ 6,+ 6,11,180.0, , 87,11,58,,*,斎藤新,(栗),高橋康之,シルバーステート,タニノギムレット,,ロイヤルチャージャー系,12,20,5阪5,10,２勝ｸﾗｽ,芝,1200,良,,ジェ,58.0,,16,229.9,12,1.2,16,,,15,15,35.50,33.9,4,ブルーアイドガール
7,,8,ウォータークラーク,牡,4,492,+ 4,+ 4,2,4.4, ,120,3,57,,,武豊,(栗),石橋守,ウォータービルド,キングヘイロー,,ニアークティック系,12,14,5阪4,19,甲東特別･2勝,芝,1600,良,,武豊,57.0,,3,4.6,2,0.0,5,,,9,7,36.12,34.2,1,ネーヴェフレスカ
7,,9,ウィルサヴァイブ,牝,4,446,  0,0,4,5.5, ,127,1,55,,*,団野大成,(栗),須貝尚介,アルアイン,ハービンジャー,,ニアークティック系,12,13,5阪3,12,２勝ｸﾗｽ・牝,芝,1800,良,,川田,55.0,,2,3.6,2,0.0,1,,,1,1,35.20,34.1,7,アラベラ
8,B,10,モアリジット,牡,5,508,- 2,- 2,10,64.2,>,101,9,58,,,古川奈穂,(栗),西村真幸,ロードカナロア,"Scat Daddy",,ニアークティック系,12,20,5名5,16,ヤングジ･1勝,芝,2000,稍,B,古川,58.0,,6,9.1,1,-0.1,16,1,2,1,1,36.09,35.9,12,(タマモランプ)
