レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011806010701,2026.1.18,日,中山,1中7,1,,未勝利,ダート,1200,,2,良,晴,16,10:05,,馬齢,３歳
5,,10,シュクルリー,牝,3,426,  0,0,7,47.9, , 95,12,55,,,富田暁,(栗),平田修,ミスチヴィアスアレックス,フレンチデピュティ,,ニアークティック系,12,28,5阪8,初,新馬,ダ,1400,良,,富田,55.0,,13,93.2,5,0.9,12,,,9,8,36.38,39.6,6,ソルオーブ
6,,11,トリーア,牝,3,448,+ 2,+ 2,13,109.8, , 96,9,55,,,鮫島克駿,(栗),渡辺薫彦,マジェスティックウォリアー,ゴールドアリュール,,ロイヤルチャージャー系,9,28,4阪9,初,新馬,ダ,1800,良,,鮫島,55.0,,4,7.3,8,3.7,6,8,8,4,5,39.15,40.2,8,ジュウリョクピエロ
6,,12,ゴディアンフィンチ,牡,3,528,  0,0,1,2.6, ,113,3,57,,*,川田将雅,(栗),安田翔伍,シスキン,フジキセキ,,ロイヤルチャージャー系,12,27,5阪7,11,未勝利*,ダ,1400,稍,,横山,56.0,,3,8.8,4,0.5,3,,,4,4,36.00,37.9,5,ハグレジョー
7,,13,ゼンノトヨタマヒメ,牝,3,462,+ 2,+ 2,15,164.9, ,102,5,53,◇,*,永島まな,(栗),中村直也,ロードカナロア,Frankel,,ニアークティック系,12,21,5名6,初,新馬,ダ,1400,稍,,菅原,55.0,,6,16.4,8,1.9,8,,,10,10,37.05,38.5,10,ペルセポネ
7,,14,カフジクロミエ,牝,3,464,- 2,- 2,5,15.0, ,102,5,53,△,,柴田裕一,(栗),中竹和也,"Omaha Beach","Unbridled's Song",,ネイティヴダンサー系,12,27,5阪7,10,未勝利*,ダ,1400,稍,,柴田,53.0,△,6,46.5,5,1.0,6,,,7,7,36.15,38.2,7,ハグレジョー
8,,15,ジューンマーチ,牡,3,450,+ 4,+ 4,14,163.0, , 91,14,57,,,松若風馬,(栗),松下武士,ミッキーアイル,トビーズコーナー,,その他のエクリプス系,12,21,5阪6,初,新馬,芝,1200,重,,松若,56.0,,7,37.7,9,3.2,7,,,10,10,37.60,36.1,7,ワイドシュテルケ
8,B,16,キープシャイニング,牡,3,512,+24,+24,3,4.2, ,116,2,57,,,吉村誠之,(栗),長谷川浩,イスラボニータ,ブライアンズタイム,,ロイヤルチャージャー系,10,25,3京8,2,未勝利*,ダ,1400,良,B,吉村,55.0,☆,5,10.6,3,0.0,5,,,4,4,35.25,39.3,5,ホールオブミラーズ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011808010704,2026.1.18,日,京都,1京7,4,,1勝,ダート,1200,,2,良,晴,16,11:20,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ネメス,牡,3,488,+ 4,+ 4,4,18.3,>,108,5,57,,*,坂井瑠星,(栗),坂口智康,"Cairo Prince",Girolamo,,,12,21,5阪6,10,未勝利*,ダ,1200,稍,,Ｃ．,56.0,,1,2.4,1,-0.0,1,,,2,3,35.90,37.0,1,(ブルーマッキンジー)
2,,2,マナボニート,牝,3,482,+ 2,+ 2,8,31.5,>,106,6,55,,,松若風馬,(栗),北出成人,グァンチャーレ,"Swiss Spirit",,,1,5,1京2,初,新馬,ダ,1200,良,,松若,55.0,,2,4.1,1,-0.2,8,,,1,1,36.10,37.4,5,(ウェルカムソング)
3,,3,メイショウテリオス,牡,3,490,- 2,- 2,5,20.5,>,100,7,57,,,吉村誠之,(栗),高橋亮,ミスターメロディ,メイショウサムソン,,ニアークティック系,11,1,3京A,3,未勝利*,ダ,1200,不,,吉村,55.0,☆,6,20.5,1,-0.0,5,,,3,3,35.90,36.0,1,(カッタッパ)
4,,4,リーグナイト,牡,3,464,  0,0,3,8.4,>,120,2,54,▲,,田山旺佑,(栗),新谷功一,キズナ,キングカメハメハ,,ネイティヴダンサー系,1,4,1京1,11,未勝利,ダ,1200,良,,田山,54.0,▲,1,2.0,1,-0.1,1,,,12,10,37.40,35.8,1,(ビスケットアソート)
5,,5,カネコメブライト,牝,3,468,- 2,- 2,7,29.5, , 98,8,52,▲,*,和田陽希,(栗),中尾秀正,レッドファルクス,"Storm Cat",,ニアークティック系,12,14,5阪4,4,１勝ｸﾗｽ*,ダ,1200,良,,和田,55.0,,5,22.6,3,0.9,4,,,3,3,36.20,36.4,4,テーオーグレーザー
6,,6,エスカレイト,牝,3,444,  0,0,10,75.9, , 89,9,55,,*,ハマーハ,(栗),小栗実,ロードカナロア,Tapit,,ナスルーラ系,12,13,5名3,15,つわぶき･1勝,芝,1400,良,,松本,55.0,,11,321.2,10,1.1,11,,,5,5,34.50,35.0,8,プレセピオ
7,,7,マイオウンウェイ,牡,3,454,+ 6,+ 6,9,66.1, , 88,10,57,,*,鮫島克駿,(栗),高野友和,キズナ,ジャスタウェイ,,,12,13,5中3,12,黒松賞･1勝*,芝,1200,良,,プー,56.0,,11,26.3,13,1.3,9,,,10,10,35.20,34.3,12,マーブルパレス
7,,8,ラブルラウザー,牝,3,462,+ 4,+ 4,1,1.3, ,128,1,55,,,川田将雅,(栗),大久保龍,パイロ,ダイワメジャー,ナスルーラ系,ロイヤルチャージャー系,12,28,5中8,15,１勝ｸﾗｽ*,ダ,1200,良,,川田,55.0,,1,2.2,2,0.0,4,,,2,2,33.40,38.3,2,アルデトップガン
8,,9,ランスオブキング,牡,3,474,- 2,- 2,2,7.0, ,113,3,57,,*,松山弘平,(栗),本田優,ベストウォーリア,ゴールドヘイロー,,ロイヤルチャージャー系,12,7,5中2,8,１勝ｸﾗｽ*,ダ,1200,良,,石橋,56.0,,4,9.1,2,0.2,2,,,2,2,36.00,36.1,2,ルクスレイモンド
8,,10,ファイブタンゴ,牡,3,504,- 4,- 4,6,24.8,>,109,4,57,,*,西村淳也,(栗),秋山真一,リオンディーズ,ヴァーミリアン,,ネイティヴダンサー系,12,27,5阪7,10,未勝利*,ダ,1200,稍,,Ｃ．,56.0,,3,8.8,1,-0.3,1,,,8,7,36.10,36.7,1,(メイショウイブキ)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011808010705,2026.1.18,日,京都,1京7,5,,新馬,芝,2000,A,4,良,晴,18,12:10,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,メイショウハーブス,牡,3,470,,,12,135.5, ,  0,,57,,,小崎綾也,(栗),高橋義忠,リアルスティール,シンボリクリスエス,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,ヴァンドゥーヴル,牡,3,474,,,5,16.8, ,  0,,57,,,岩田望来,(栗),石坂公一,オルフェーヴル,キングカメハメハ,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,クリノリキオー,牡,3,530,,,17,255.2, ,  0,,57,,,富田暁,(栗),高橋義忠,リアルスティール,"Empire Maker",,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
2,,4,クリスレジーナ,牝,3,468,,,2,4.9, ,  0,,55,,,鮫島克駿,(栗),高野友和,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,セコンドトゥベスト,牝,3,434,,,3,5.5, ,  0,,55,,,岩田康誠,(栗),上村洋行,ロードカナロア,ハーツクライ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,テーオーシュテルン,牡,3,502,,,10,78.3, ,  0,,57,,,松山弘平,(栗),梅田智之,サトノダイヤモンド,キングカメハメハ,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,タガノミトゥンドゥ,牝,3,462,,,14,160.6, ,  0,,52,▲,,田山旺佑,(栗),長谷川浩,フィエールマン,エンパイアメーカー,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,8,マコトエウロペ,牝,3,412,,,7,29.2, ,  0,,55,,,古川吉洋,(栗),昆貢,サートゥルナーリア,ディープインパクト,,ロイヤルチャージャー系,11,30,4京8,初,新馬,芝,2000,良,,古川,55.0,,--,,消,----,,,,,,,----,,パラディオン
5,,9,ベルドゥニュイ,牝,3,454,,,11,81.3, ,  0,,55,,,坂井瑠星,(栗),矢作芳人,コントレイル,キンシャサノキセキ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,10,ラルクアンレーヴ,牡,3,472,,,4,6.5, ,  0,,57,,,武豊,(栗),清水久詞,コントレイル,サクラバクシンオー,,ナスルーラ系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,ラピス,牝,3,442,,,8,33.9, ,  0,,55,,,横山典弘,(栗),安田翔伍,コントレイル,Frankel,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,ココプレミア,牝,3,408,,,13,147.7, ,  0,,55,,,田口貫太,(栗),中村直也,ワールドプレミア,モーリス,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,アージュドール,牡,3,438,,,16,203.7, ,  0,,56,☆,,松本大輝,(栗),森田直行,オルフェーヴル,Munnings,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,プレスバーン,牝,3,440,,,15,165.7, ,  0,,55,,,小沢大仁,(栗),石坂公一,キタサンブラック,Galileo,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,ロードスタニング,牡,3,508,,,1,2.1, ,  0,,57,,,川田将雅,(栗),杉山晴紀,コントレイル,キングカメハメハ,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,バチラ,牡,3,482,,,6,22.4, ,  0,,57,,,ハマーハ,(栗),須貝尚介,バゴ,リンカーン,ナスルーラ系,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,17,スピルイット,牡,3,480,,,9,40.9, ,  0,,57,,,西村淳也,(栗),藤野健太,ブリックスアンドモルタル,ジャングルポケット,,ナスルーラ系,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011808010706,2026.1.18,日,京都,1京7,6,,未勝利,芝,1600,A,2,良,晴,18,12:40,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,リノルアナ,牡,3,456,- 8,- 8,9,59.6, ,103,11,57,,*,小沢大仁,(栗),坂口智康,ディーマジェスティ,マンハッタンカフェ,,ロイヤルチャージャー系,12,28,5阪8,初,新馬,芝,1600,良,,酒井,56.0,,7,15.6,7,0.4,8,,,15,15,36.96,34.2,1,キシダンチョウ
1,,2,マカナアネラ,牡,3,454,+ 2,+ 2,10,63.2, ,103,11,57,,*,角田大和,(栗),角田晃一,サトノアラジン,キングカメハメハ,,ネイティヴダンサー系,12,21,5名6,3,未勝利*,芝,1400,稍,,松本,55.0,☆,6,11.9,7,0.6,11,,,8,8,35.70,34.9,6,テルヴィセクス
2,,3,ジーティーウタマロ,牡,3,468,+ 6,+ 6,13,167.1, , 99,14,57,,*,古川吉洋,(栗),鈴木孝志,スワーヴリチャード,タートルボウル,,ニアークティック系,11,2,3京B,初,新馬,芝,1600,良,,田口,56.0,,10,36.3,8,1.1,6,,,8,6,37.02,35.3,7,ヒシアイラ
2,,4,マゲバスピード,牡,3,502,+ 2,+ 2,2,3.0, ,128,1,57,,*,川田将雅,(栗),藤原英昭,ジャスタウェイ,"Wootton Bassett",,,12,27,5阪7,27,未勝利*,芝,1600,良,,高杉,56.0,,1,2.5,2,0.1,6,,,6,4,35.28,35.1,3,フレイムスター
3,,5,フレッチャアズーラ,牝,3,466,- 4,- 4,1,2.0, ,124,2,55,,,岩田望来,(栗),四位洋文,イスラボニータ,Yesbyjimminy,,,12,6,5阪1,4,未勝利・牝*,芝,1600,良,,岩田,55.0,,2,3.8,2,0.0,1,,,4,3,36.00,33.6,1,グランドオーパス
3,,6,クラウンインジエア,牡,3,498,+18,+18,6,25.1, ,111,6,57,,*,藤岡佑介,(栗),藤岡健一,モーリス,"Unbridled's Song",,ネイティヴダンサー系,10,18,3京6,3,未勝利*,芝,1600,良,,高杉,56.0,,3,6.6,3,0.4,3,,,1,1,36.78,34.5,5,ルートサーティーン
4,,7,リサシテーション,牡,3,458,- 2,- 2,16,175.3, , 94,16,57,,*,浜中俊,(栗),岡田稲男,リオンディーズ,ワイルドラッシュ,,ニアークティック系,12,28,5阪8,2,未勝利*,芝,1400,良,,菱田,56.0,,14,156.1,8,0.6,14,,,16,17,35.48,34.7,2,デアヴェローチェ
4,,8,ブランヴァンダイク,牡,3,428,- 2,- 2,3,9.2, ,112,5,57,,,西村淳也,(栗),辻野泰之,エピファネイア,ロードカナロア,,,12,21,5阪6,初,新馬,芝,1800,重,,西村,56.0,,6,10.5,2,0.1,4,,,2,2,37.20,34.3,6,トリニティ
5,,9,マコトアディントン,牡,3,420,  0,0,12,117.9, , 96,15,57,,*,ハマーハ,(栗),前川恭子,オルフェーヴル,ストーミングホーム,,ネイティヴダンサー系,12,27,5阪7,初,新馬,芝,2000,良,,高杉,56.0,,6,24.4,11,1.8,13,4,5,7,7,38.19,35.3,10,ショウナンハヤナミ
5,,10,アルビオン,牝,3,462,- 8,- 8,18,362.1, , 92,18,51,★,*,河原田菜,(栗),笹田和秀,ダイワメジャー,Medicean,ロイヤルチャージャー系,ネイティヴダンサー系,12,21,5阪6,初,新馬,芝,1200,重,,北村,55.0,,6,16.0,10,3.3,5,,,9,9,37.40,36.4,8,ワイドシュテルケ
6,B,11,テイエムプレミラン,牡,3,492,+ 4,+ 4,14,170.3, , 93,17,57,,,酒井学,(栗),宮地貴稔,ダノンプレミアム,Sabmykaa,,ナスルーラ系,1,5,1京2,12,未勝利,芝,1600,良,B,酒井,57.0,,--,,外,----,,,,,,,----,,ベルサンローラン
6,,12,ラミエルノムスコ,牡,3,486,- 2,- 2,4,10.8, ,111,6,57,,*,武豊,(栗),千田輝彦,シルバーステート,ジャスタウェイ,,,12,27,5阪7,13,未勝利*,芝,1600,良,,ジェ,56.0,,5,10.6,4,0.4,12,,,9,10,35.52,35.0,2,フレイムスター
7,,13,オーロアルジェント,牝,3,454,- 2,- 2,8,55.4, ,109,8,55,,*,鮫島克駿,(栗),高野友和,シルバーステート,フレンチデピュティ,,ニアークティック系,12,20,5名5,11,未勝利・牝*,芝,1600,稍,,小沢,55.0,,5,13.9,4,0.4,4,,12,11,11,36.30,35.2,3,アンディムジーク
7,,14,サトノカスターニャ,牝,3,420,- 8,- 8,17,180.4, ,108,9,55,,,坂井瑠星,(栗),吉岡辰弥,サトノダイヤモンド,"Rock of Gibraltar",,ニアークティック系,11,15,4京3,初,新馬・牝,芝,1600,良,,坂井,55.0,,5,9.0,6,0.6,7,,,7,4,36.36,35.7,10,グレースジェンヌ
7,,15,メイショウノヴァス,牡,3,460,- 4,- 4,11,87.5, ,104,10,57,,,田口貫太,(栗),大橋勇樹,ノーブルミッション,ディープインパクト,,ロイヤルチャージャー系,12,28,5阪8,3,未勝利*,芝,1800,良,,田口,56.0,,4,7.8,6,0.9,13,,,8,7,35.80,35.5,10,ストームゲイル
8,,16,オックスアイ,牡,3,516,- 2,- 2,7,31.9, ,116,4,57,,,吉村誠之,(栗),清水久詞,ダノンプレミアム,"Storm Cat",,ニアークティック系,12,28,5阪8,初,新馬,芝,1600,良,,吉村,56.0,,4,6.7,3,0.1,16,,,9,6,36.66,34.4,4,キシダンチョウ
8,,17,キシャール,牝,3,432,- 2,- 2,15,174.0, ,100,13,55,,,松若風馬,(栗),小椋研介,ダノンプレミアム,Dubawi,,ネイティヴダンサー系,12,28,5阪8,初,新馬,芝,1600,良,,松若,55.0,,15,88.0,5,0.3,11,,,3,3,36.48,34.9,9,キシダンチョウ
8,,18,ララファキュルテ,牡,3,478,- 2,- 2,5,15.6, ,121,3,57,,*,団野大成,(栗),斉藤崇史,シスキン,スペシャルウィーク,,ロイヤルチャージャー系,12,28,5阪8,初,新馬,芝,1600,良,,和田,56.0,,2,4.5,2,0.0,10,,,5,3,36.54,34.5,6,キシダンチョウ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011808010707,2026.1.18,日,京都,1京7,7,,1勝,ダート,1900,,4,良,晴,16,13:10,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,セーデルマンランド,牡,4,506,- 6,- 6,10,77.8, , 96,10,57,,,古川吉洋,(栗),大根田裕,ホッコータルマエ,ヘニーヒューズ,,,1,12,1京5,5,１勝ｸﾗｽ,ダ,1900,良,,古川,57.0,,7,22.8,14,3.3,7,11,10,13,13,38.68,39.8,14,グレイルクエスト
2,,2,ダイシンレアレア,牡,4,490,  0,0,6,18.3, ,109,4,57,,*,鮫島克駿,(栗),高橋一哉,キズナ,ダイシンオレンジ,,,11,9,3福2,3,１勝ｸﾗｽ・若,ダ,1700,良,,横山,56.0,,4,5.7,10,2.8,2,2,3,5,5,37.36,40.0,12,ドゥラリス
3,,3,ワイドクリーガー,牡,4,474,- 6,- 6,9,35.3, ,103,6,57,,,団野大成,(栗),奥村豊,サトノクラウン,マツリダゴッホ,,ロイヤルチャージャー系,1,5,1京2,20,１勝ｸﾗｽ,ダ,1800,良,,団野,57.0,,9,28.1,11,2.6,5,6,5,6,3,37.25,40.1,12,ルクスフレンジー
4,,4,テンエースワン,牡,5,480,- 6,- 6,7,21.9, ,103,6,58,,*,岩田望来,(栗),大久保龍,ワールドエース,クロフネ,,ニアークティック系,1,11,1京4,6,１勝ｸﾗｽ,ダ,1800,良,,坂井,58.0,,9,30.9,7,1.4,4,11,11,11,11,38.55,37.6,8,サンライズバレット
5,B,5,エンマ,牡,4,466,- 2,- 2,4,8.6, ,105,5,57,,,高倉稜,(栗),武英智,バゴ,ドリームジャーニー,ナスルーラ系,ロイヤルチャージャー系,1,5,1京2,2,１勝ｸﾗｽ,ダ,1800,良,,高倉,57.0,,11,40.0,5,1.2,2,14,14,6,3,37.35,38.5,6,ルクスフレンジー
6,,6,テンカオーライ,牡,6,510,  0,0,11,336.5, , 95,11,55,▲,,田山旺佑,(栗),松下武士,マインドユアビスケッツ,フレンチデピュティ,,ニアークティック系,1,12,1京5,13,１勝ｸﾗｽ,ダ,1900,良,,田山,55.0,▲,13,180.1,11,1.5,14,10,10,12,11,38.63,38.1,7,グレイルクエスト
6,B,7,サルタール,セ,4,522,+ 2,+ 2,5,8.6, ,103,6,57,,,小崎綾也,(栗),小崎憲,マジェスティックウォリアー,"Distorted Humor",,ネイティヴダンサー系,11,2,3京B,2,１勝ｸﾗｽ,ダ,1800,稍,B,小崎,56.0,,6,14.2,9,3.0,10,3,3,8,10,37.50,39.9,10,ゴールドダイアー
7,B,8,モズプリヴェール,牡,4,494,  0,0,8,29.8, ,103,6,57,,,松山弘平,(栗),森田直行,モズアスコット,Congrats,,ナスルーラ系,1,5,1京2,4,１勝ｸﾗｽ,ダ,1800,良,,松山,57.0,,10,32.0,7,1.7,8,11,11,11,10,37.65,38.4,5,ルクスフレンジー
7,,9,アスクガンバーレ,牡,4,444,+ 4,+ 4,2,4.4, ,115,1,57,,,岩田康誠,(栗),福永祐一,サートゥルナーリア,マンハッタンカフェ,,ロイヤルチャージャー系,1,5,1京2,18,１勝ｸﾗｽ,ダ,1800,良,,岩田,57.0,,2,5.8,4,1.1,4,15,14,15,13,37.85,37.4,3,ルクスフレンジー
8,,10,オリジナルファイン,牝,4,500,- 8,- 8,3,5.4, ,111,3,55,,,吉村誠之,(栗),清水久詞,パイロ,ブライアンズタイム,ナスルーラ系,ロイヤルチャージャー系,1,4,1京1,15,１勝ｸﾗｽ・牝,ダ,1800,良,,吉村,55.0,,3,5.4,3,0.5,1,9,9,8,7,38.40,37.2,2,クインズショコラ
8,,11,オリーブグリーン,牡,4,540,+14,+14,1,2.3, ,114,2,57,,*,坂井瑠星,(栗),矢作芳人,ヘニーヒューズ,シンボリクリスエス,,ロイヤルチャージャー系,1,12,1京5,3,１勝ｸﾗｽ,ダ,1900,良,,古川,54.0,▲,4,6.5,4,0.5,2,13,13,14,13,38.68,37.0,2,グレイルクエスト
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011808010708,2026.1.18,日,京都,1京7,8,,1勝,芝,2400,A,4,良,晴,18,13:40,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ハギノカノア,牡,6,490,+ 8,+ 8,10,148.8, , 92,10,55,▲,*,田山旺佑,(栗),秋山真一,ロードカナロア,ディープインパクト,,ロイヤルチャージャー系,12,14,5名4,3,１勝ｸﾗｽ・若,ダ,1800,稍,,大久,55.0,▲,13,72.3,12,1.8,10,11,11,11,11,38.60,39.6,11,コウジョリョウゾク
2,B,2,アットアブラスト,セ,6,452,- 2,- 2,7,20.2, , 97,7,58,,*,岩田望来,(栗),小椋研介,ゼンノロブロイ,タニノギムレット,ロイヤルチャージャー系,ロイヤルチャージャー系,12,21,5阪6,4,１勝ｸﾗｽ,芝,2200,重,B,吉村,58.0,,15,55.3,6,0.9,13,13,12,15,15,36.49,36.3,4,ヴァリージア
3,B,3,ジェロニモス,牡,5,494,  0,0,6,9.5, , 94,9,58,,*,ハマーハ,(栗),中村直也,ルーラーシップ,タートルボウル,ネイティヴダンサー系,ニアークティック系,12,14,5名4,27,大須特別･1勝,ダ,1800,稍,B,小沢,58.0,,6,19.7,10,2.9,5,9,9,11,11,37.90,41.3,9,レッドボブ
4,B,4,アラバンサ,セ,4,468,  0,0,12,180.0, , 92,10,57,,,国分優作,(栗),畑端省吾,サートゥルナーリア,Monsun,,その他のエクリプス系,12,27,5阪7,17,１勝ｸﾗｽ,芝,1800,良,B,国分,57.0,,13,176.1,12,1.3,12,,,10,10,36.35,34.8,12,サタデーサンライズ
5,,5,サイモンイロハニー,牝,4,422,+ 2,+ 2,11,169.4, , 85,12,55,,*,田口貫太,(栗),谷潔,ゴールドシップ,ダノンシャンティ,,ロイヤルチャージャー系,11,8,4京1,3,１勝ｸﾗｽ,芝,2000,良,,菱田,54.0,,13,82.4,12,1.2,11,14,14,14,14,37.63,34.3,5,ノーランサンライズ
5,,6,アスクコモンタレヴ,牡,4,474,+ 2,+ 2,2,3.7, ,114,2,57,,*,岩田康誠,(栗),梅田智之,キズナ,キングカメハメハ,,ネイティヴダンサー系,12,21,5阪6,2,１勝ｸﾗｽ,芝,2200,重,,岩田,56.0,,1,3.4,5,0.9,2,7,7,7,10,36.38,36.6,7,ヴァリージア
6,,7,オメガナビゲーター,セ,5,496,+12,+12,4,9.0, ,103,5,58,,*,鮫島克駿,(栗),安田翔伍,スクリーンヒーロー,"Encosta De Lago",ロイヤルチャージャー系,ニアークティック系,11,24,3福6,3,磐梯山特･1勝,芝,2600,良,,松本,58.0,,3,6.8,13,1.2,4,6,7,8,8,37.41,36.3,12,カーミングライツ
6,,8,ノラリクラリ,牡,4,440,+ 4,+ 4,1,2.8, ,123,1,57,,*,藤岡佑介,(栗),藤岡健一,シュヴァルグラン,ディープインパクト,,ロイヤルチャージャー系,11,29,5東7,7,１勝ｸﾗｽ,芝,2400,良,,丹内,56.0,,2,6.1,2,0.1,1,9,9,9,10,36.47,34.2,2,サトノパトリオット
7,,9,ルージュスティーズ,牝,4,496,  0,0,5,9.2, ,108,4,55,,*,団野大成,(栗),斉藤崇史,ハービンジャー,ハーツクライ,ニアークティック系,ロイヤルチャージャー系,11,8,4京1,3,１勝ｸﾗｽ,芝,2000,良,,高杉,54.0,,4,10.3,7,0.8,6,7,7,4,3,37.20,34.9,8,ノーランサンライズ
7,,10,レイデラティエラ,牡,4,470,- 4,- 4,9,37.6, , 96,8,57,,*,小崎綾也,(栗),小崎憲,スワーヴリチャード,Leroidesanimaux,,ナスルーラ系,12,21,5阪6,13,１勝ｸﾗｽ,芝,2200,重,,坂井,56.0,,13,42.2,10,1.3,11,8,8,13,15,36.56,36.5,6,ヴァリージア
8,B,11,ドルチェリターン,牡,4,468,+ 6,+ 6,8,21.5, , 98,6,57,,*,松山弘平,(栗),池添学,ハービンジャー,ゼンノロブロイ,ニアークティック系,ロイヤルチャージャー系,11,23,4京6,2,１勝ｸﾗｽ,芝,2400,良,B,坂井,56.0,,8,18.4,13,1.4,8,16,16,15,13,36.80,34.9,8,ウインデイジー
8,B,12,マンオブノーブル,牡,4,492,+ 2,+ 2,3,6.0,+,110,3,57,,,吉村誠之,(栗),池江泰寿,キズナ,"Kitten's Joy",,ニアークティック系,12,27,5阪7,19,２勝ｸﾗｽ,芝,2000,良,B,吉村,57.0,,4,8.5,8,1.3,4,6,6,6,3,36.60,35.8,8,ミュージシャン
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011808010709,2026.1.18,日,京都,1京7,9,小倉山特別,2勝,ダート,1400,,2,良,晴,16,14:15,牝,定量,４上
